date,year,title,simple_title,artist,main_artist,peak_pos,last_pos,weeks,rank,change,spotify_link,spotify_id,video_link,all_genre,main_genre,broad_genre,album,album_uri,num_songs_on_album,album_type,release_date
11/10/01,2001,Just In Case,just in case,jaheim,jaheim,52,88,20,83,5,spotify:track:0YHBvFhfCJHyP5qfgtiX1o,0YHBvFhfCJHyP5qfgtiX1o,,"[u'dance pop', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'quiet storm', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Ghetto Love,spotify:album:2Hvu2Yh4ghgcLvYLr3V5dM,21,album,3/13/01
11/3/01,2001,Area Codes,area codes,ludacris,ludacris,24,89,17,92,-3,spotify:track:3lcC9CnN7Rpo1ugATzmYjY,3lcC9CnN7Rpo1ugATzmYjY,,"[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop rap', u'rap', u'southern hip hop', u'trap music']",[u'trap music'],rap,Word Of Mouf,spotify:album:1GMj0Rx5Q6EyBYbi9Eu7Vr,18,album,1/1/01
11/3/01,2001,Clint Eastwood,clint eastwood,gorillaz,gorillaz,57,86,11,94,-8,spotify:track:7yMiX7n9SBvadzox8T5jzT,7yMiX7n9SBvadzox8T5jzT,,"[u'alternative hip hop', u'art pop']",[u'art pop'],rap,Gorillaz,spotify:album:0YvYmLBFFwYxgI4U9KKgUm,18,album,2001
11/3/01,2001,Flavor Of The Weak,flavor of the weak,american hi-fi,american hi-fi,41,99,20,97,2,spotify:track:1UkMAtLU8NxsddE7j4zXGO,1UkMAtLU8NxsddE7j4zXGO,,"[u'emo', u'pop punk', u'pop rock']",[u'pop rock'],rock,American Hi-Fi,spotify:album:3lFnWZBoKJiMZiCOG8WQdU,13,album,1/1/01
11/3/01,2001,Schism,schism,tool,tool,67,81,20,83,-2,spotify:track:1y5q1xlIKjtIMKnrI0NIOY,1y5q1xlIKjtIMKnrI0NIOY,,[],[],unknown,The Ultimate Tool,spotify:album:147RKkR66V8AupQwflgc9W,34,compilation,6/26/17
11/3/01,2001,Someone To Call My Lover,someone to call my lover,janet,janet,3,42,20,52,-10,spotify:track:3cNtjgYi1Z6zR35fOiNtuZ,3cNtjgYi1Z6zR35fOiNtuZ,,"[u'dance pop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,All For You,spotify:album:6yJxXjxLIx0EHWAs6Wasyq,20,album,4/24/01
10/27/01,2001,I'm Just Talkin' About Tonight,i'm just talkin' about tonight,toby keith,toby keith,27,67,20,80,-13,spotify:track:6CBRI05fAHw76JqDk2IRkK,6CBRI05fAHw76JqDk2IRkK,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Toby Keith 35 Biggest Hits,spotify:album:3UBjWaGRf6ppcvnJd9M9UC,35,compilation,1/1/08
10/27/01,2001,Peaches & Cream,peaches & cream,112,112,4,37,29,48,-11,spotify:track:2SLZ2rX5773RS16mcqBxG7,2SLZ2rX5773RS16mcqBxG7,,"[u'boy band', u'dance pop', u'gangster rap', u'hip hop', u'hip pop', u'new jack swing', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",[u'urban contemporary'],r&b,Part III,spotify:album:6QlbqTqKJt1UnuH3PLz9mb,16,album,2001
10/27/01,2001,When It's Over,when it's over,sugar ray,sugar ray,13,35,22,41,-6,spotify:track:3eWxADd1CLwJVhyPzrCpl8,3eWxADd1CLwJVhyPzrCpl8,,"[u'alternative metal', u'alternative rock', u'funk metal', u'neo mellow', u'pop punk', u'pop rock', u'post-grunge', u'rock']",[u'rock'],rock,The Best Of Sugar Ray,spotify:album:2hjQQj7x2YipViOCw6UX1N,15,compilation,6/17/05
10/27/01,2001,Where The Blacktop Ends,where the blacktop ends,keith urban,keith urban,35,86,20,91,-5,spotify:track:7qLQR9T8vL638MbPYCDAFk,7qLQR9T8vL638MbPYCDAFk,,"[u'australian country', u'contemporary country', u'country', u'country road']",[u'country road'],country,Greatest Hits - 18 Kids,spotify:album:0xBQEVKKlFKaetqike1qXK,18,compilation,11/20/07
10/20/01,2001,All Or Nothing,all or nothing,o-town,o-town,3,46,20,48,-2,spotify:track:0WdaRmHBMhUoLPqHLdb9yg,0WdaRmHBMhUoLPqHLdb9yg,,"[u'boy band', u'dance pop']",[u'dance pop'],pop,Totally Hits 2001,spotify:album:58ImF6AIakb2YWtLtSvMBO,18,compilation,9/25/01
10/20/01,2001,Because I Got High,because i got high,afroman,afroman,13,88,10,100,-12,spotify:track:0rRboI6IRuGx56Dq3UdYY4,0rRboI6IRuGx56Dq3UdYY4,,"[u'gangster rap', u'hip hop', u'pop rap', u'rap']",[u'rap'],rap,The Good Times,spotify:album:5WW91LUt9Oqkhzrg0Ao4K0,11,album,8/28/01
10/20/01,2001,Follow Me,follow me,uncle kracker,uncle kracker,5,48,33,50,-2,spotify:track:4KoecuyOpZaNFZ0UqVsllc,4KoecuyOpZaNFZ0UqVsllc,,"[u'contemporary country', u'country', u'country road', u'pop rock', u'post-grunge']",[u'post-grunge'],country,Double Wide,spotify:album:0Fc7RtFLwtDz5pD622l7kQ,11,album,6/13/00
10/20/01,2001,Here's To The Night,here's to the night,eve 6,eve 6,30,67,20,79,-12,spotify:track:4tgeQrPu5xkrnwErym2JsJ,4tgeQrPu5xkrnwErym2JsJ,,"[u'alternative metal', u'alternative rock', u'nu metal', u'pop punk', u'pop rock', u'post-grunge']",[u'post-grunge'],rock,Horrorscope,spotify:album:2aO4ZbunEAG1iaw45Aiosv,12,album,2000
10/20/01,2001,I Wanna Be Bad,i wanna be bad,willa ford,willa ford,22,83,20,93,-10,spotify:track:6f67kjvFmXZTA47K8JNVBU,6f67kjvFmXZTA47K8JNVBU,,[],[],unknown,Willa Was Here,spotify:album:3QQsh7NGbYK1Igxenqi4MZ,11,album,7/17/01
10/20/01,2001,Start The Commotion,start the commotion,the wiseguys,the wiseguys,31,70,12,91,-21,spotify:track:08Ty4imIKiJwamGWHuW0y8,08Ty4imIKiJwamGWHuW0y8,,"[u'big beat', u'ninja', u'trip hop', u'turntablism']",[u'turntablism'],unknown,Off The Wall - Ten Years of Wall of Sound,spotify:album:5fEIJ1DoLL692ykIx5TD6g,17,compilation,12/31/06
10/20/01,2001,The Space Between,the space between,dave matthews band,dave matthews band,22,50,23,47,3,spotify:track:65KzDXZm9aQt8sA1k0ZVG3,65KzDXZm9aQt8sA1k0ZVG3,,"[u'jam band', u'neo mellow', u'pop rock']",[u'pop rock'],rock,Everyday,spotify:album:3rSa8BooDEnGNEJevXOwgI,12,album,2/27/01
10/20/01,2001,When I Think About Angels,when i think about angels,jamie o'neal,jamie o'neal,35,77,20,82,-5,spotify:track:3ERS3R0knFUvG68792i1r1,3ERS3R0knFUvG68792i1r1,,"[u'contemporary country', u'country', u'country dawn', u'country road']",[u'country road'],country,Shiver,spotify:album:0tGWSYGDnAHGmf68XlXQfp,13,album,1/1/00
10/13/01,2001,Bad Boy For Life,bad boy for life,"p. diddy, black rob",p diddy,33,76,12,85,-9,spotify:track:2eOuL8KesslTLQERQPu11D,2eOuL8KesslTLQERQPu11D,,"[u'dance pop', u'dirty south rap', u'east coast hip hop', u'hip hop', u'hip pop', u'pop rap', u'r&b', u'rap']",[u'rap'],r&b,The Saga Continues...,spotify:album:28BrFxsnBMjN689hOuf1jv,25,album,2001
10/13/01,2001,Bootylicious,bootylicious,destiny's child,destiny's child,1,90,19,98,-8,spotify:track:41nT1Sp6ChR65FbsdLlFHW,41nT1Sp6ChR65FbsdLlFHW,,"[u'dance pop', u'girl group', u'hip pop', u'pop', u'pop rap', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Survivor,spotify:album:2HcjLD0ButtKsQYqzoyOx9,15,album,5/1/01
10/13/01,2001,Girl Next Door,girl next door,musiq soulchild,musiq soulchild,85,93,8,97,-4,spotify:track:4lyjlRP5xoJKsMqwiz7558,4lyjlRP5xoJKsMqwiz7558,,"[u'dance pop', u'indie r&b', u'neo soul', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Aijuswanaseing,spotify:album:2RmMKj20xouC3Mqq1CyZ3c,15,album,1/1/00
10/13/01,2001,John Doe,john doe,public announcement,public announcement,95,95,3,100,-5,spotify:track:2seY1Vy7jidW4bxk98n2eh,2seY1Vy7jidW4bxk98n2eh,,"[u'new jack swing', u'urban contemporary']",[u'urban contemporary'],r&b,Don't Hold Back,spotify:album:2hkJ9CaV5i3UxXlrqygmC3,13,album,1/9/01
10/13/01,2001,Music,music,erick sermon,erick sermon,22,92,20,93,-1,spotify:track:2g4SumkFZpHOypfF5xng9Z,2g4SumkFZpHOypfF5xng9Z,,"[u'gangster rap', u'hardcore hip hop', u'hip hop']",[u'hip hop'],rap,Music,spotify:album:42gOvDA8rfvKVpqvliET3D,16,album,9/12/01
10/13/01,2001,Six-Pack Summer,six-pack summer,phil vassar,phil vassar,56,84,10,96,-12,spotify:track:23qDMWnwf8p0pr5slljB6i,23qDMWnwf8p0pr5slljB6i,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Phil Vassar,spotify:album:5F5mOJ0WkMwpqVkK1AwMHC,11,album,2/22/00
10/13/01,2001,What I Really Meant To Say,what i really meant to say,cyndi thomson,cyndi thomson,26,33,20,41,-8,spotify:track:2YhdP9Wq1yH2pshQ6sWnHo,2YhdP9Wq1yH2pshQ6sWnHo,,"[u'contemporary country', u'country', u'country dawn']",[u'country dawn'],country,My World,spotify:album:6g0XOOpvGabMVRmJ7OCrVP,11,album,7/31/01
10/6/01,2001,Austin,austin,blake shelton,blake shelton,18,36,20,41,-5,spotify:track:2WQAknZHrJAEQOFXe0F44P,2WQAknZHrJAEQOFXe0F44P,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Blake Shelton,spotify:album:4BRHk20nhD24APuvO9PvC8,10,album,7/31/01
10/6/01,2001,More Than That,more than that,backstreet boys,backstreet boys,27,93,20,96,-3,spotify:track:4XRUKxDIn28c7uHEzbGFgj,4XRUKxDIn28c7uHEzbGFgj,,"[u'boy band', u'dance pop', u'europop', u'pop']",[u'pop'],pop,Black & Blue,spotify:album:41zXjyVr6dzmchWf8tv3UO,13,album,11/20/00
10/6/01,2001,Shine,shine,lil' wayne,lil' wayne,96,96,3,98,-2,spotify:track:2h3i5tGUl6hMu572umjcGo,2h3i5tGUl6hMu572umjcGo,,"[u'hip hop', u'pop', u'pop rap', u'rap', u'trap music']",[u'trap music'],rap,SHINE,spotify:album:3X1Ljgkvf2cLwi8mMjhvKy,14,album,4/28/17
10/6/01,2001,Thank You,thank you,dido,dido,3,47,39,50,-3,spotify:track:751gBcu62kORDelX7FV0mM,751gBcu62kORDelX7FV0mM,,"[u'dance pop', u'new wave pop', u'pop', u'pop rock']",[u'pop rock'],rock,No Angel,spotify:album:5HC0K52InwrhTEd5zDPzRk,12,album,6/1/99
10/6/01,2001,There You'll Be,there you'll be,faith hill,faith hill,10,75,20,85,-10,spotify:track:1s2khOWzC99udpUaPICLJI,1s2khOWzC99udpUaPICLJI,,"[u'contemporary country', u'country', u'country dawn', u'country road', u'pop rock']",[u'pop rock'],country,The Hits,spotify:album:7fvl3dOnDrv9rq5IBmLbAa,15,compilation,1994
10/6/01,2001,We Need A Resolution,we need a resolution,aaliyah,aaliyah,59,99,16,100,-1,spotify:track:1UJt3QTY1kaLtBy3Qyyai9,1UJt3QTY1kaLtBy3Qyyai9,,"[u'dance pop', u'hip hop', u'hip pop', u'indie r&b', u'neo soul', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,A Salute To Aaliyah,spotify:album:27ftTHEcxqGAT0rf24U3N2,12,album,10/1/08
9/29/01,2001,Irresistible,irresistible,jessica simpson,jessica simpson,15,68,20,88,-20,spotify:track:2TVSa07y6g3HRn4oLWv57M,2TVSa07y6g3HRn4oLWv57M,,"[u'dance pop', u'pop rock', u'post-teen pop', u'urban contemporary']",[u'urban contemporary'],r&b,Irresistible,spotify:album:2hsnnIggsWV9kvHpOO8kk3,12,album,6/5/01
9/29/01,2001,My Projects,my projects,coo coo cal,coo coo cal,81,92,9,97,-5,spotify:track:3GcwozYZG8VWPPy1gnc8uo,3GcwozYZG8VWPPy1gnc8uo,,[],[],unknown,Disturbed,spotify:album:22G2RpZR3HMcA9gLU3IqUc,15,album,1/1/01
9/29/01,2001,Purple Hills,purple hills,d12,d12,19,80,15,94,-14,spotify:track:3zUrHLn4Q2dSX2T9veMIIb,3zUrHLn4Q2dSX2T9veMIIb,,"[u'detroit hip hop', u'dirty south rap', u'gangster rap', u'hip hop', u'pop rap', u'rap']",[u'rap'],rap,Purple Hills,spotify:album:5NttclrPIuyorQU0wpww4b,2,single,6/19/01
9/29/01,2001,What It Is,what it is,violator,violator,63,88,14,100,-12,spotify:track:3xuobJ0EyP0Boajt7p8xWq,3xuobJ0EyP0Boajt7p8xWq,,"[u'brazilian metal', u'crossover thrash', u'groove metal', u'metal', u'speed metal', u'thrash metal']",[u'thrash metal'],unknown,The Album: V2.O,spotify:album:6UxXdvPGWlae7NUxQsmOrM,17,album,7/24/01
9/29/01,2001,What Would You Do?,what would you do?,city high,city high,8,35,28,43,-8,spotify:track:1tJkic0TURTCXw3rBhYgWu,1tJkic0TURTCXw3rBhYgWu,,[u'hip pop'],[u'hip pop'],pop,City High,spotify:album:36I3DK8uBlxhmkEGxOULdG,14,album,1/1/01
9/22/01,2001,Downtime,downtime,jo dee messina,jo dee messina,46,84,15,89,-5,spotify:track:4rENpAqjfXx7XBZV63hx0O,4rENpAqjfXx7XBZV63hx0O,,"[u'contemporary country', u'country', u'country dawn', u'country road']",[u'country road'],country,Sing in the Style of Jo Dee Messina (Karaoke Version),spotify:album:6dvqwE2dRK8FmOrBgVC3AB,23,album,5/27/14
9/22/01,2001,Laredo,laredo,chris cagle,chris cagle,60,93,12,96,-3,spotify:track:1FPdKaYo5DK8oxCwkUq0GS,1FPdKaYo5DK8oxCwkUq0GS,,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']",[u'redneck'],country,The Best Of Chris Cagle,spotify:album:5pFRXi6aWOpOlUESPBRLru,15,compilation,2/5/10
9/22/01,2001,Loverboy,loverboy,mariah carey,mariah carey,2,89,14,95,-6,spotify:track:2vFU4p9wN24mqa1c3ceHQq,2vFU4p9wN24mqa1c3ceHQq,,"[u'dance pop', u'hip pop', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,The Very Best of Mariah Carey,spotify:album:2fVndeqbr9TnpwtrIk4duW,10,compilation,3/1/15
9/22/01,2001,Sandstorm,sandstorm,darude,darude,83,92,10,94,-2,spotify:track:24CXuh2WNpgeSYUOvz14jk,24CXuh2WNpgeSYUOvz14jk,,"[u'eurodance', u'europop']",[u'europop'],pop,Before The Storm,spotify:album:3EWyQlR8LFyu6FImQT49bv,14,album,4/18/07
9/22/01,2001,She's All I Got,she's all i got,jimmy cozier,jimmy cozier,26,88,15,97,-9,spotify:track:49XSbzWYyB20DTlBtQiZFw,49XSbzWYyB20DTlBtQiZFw,,[],[],unknown,Jimmy Cozier,spotify:album:2mnL3NqNFwDjAbQrzlWi3W,13,album,7/9/01
9/22/01,2001,The Rock Show,the rock show,blink-182,blink-182,71,100,9,100,0,spotify:track:2ydUT1pFhuLDnouelIv4WH,2ydUT1pFhuLDnouelIv4WH,,"[u'modern rock', u'pop punk', u'punk']",[u'punk'],rock,Take Off Your Pants And Jacket,spotify:album:3nHpBmW5wJXGeC3ojBkpey,13,album,2001
9/22/01,2001,This Is Me,this is me,dream,dream,39,86,20,90,-4,spotify:track:5LVTzrOs7Ban5EpU9XkGSW,5LVTzrOs7Ban5EpU9XkGSW,,"[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'indie r&b', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'trap music', u'urban contemporary']",[u'urban contemporary'],r&b,It Was All A Dream,spotify:album:1BFRUB6584v1J2aew1vKEE,17,album,2001
9/15/01,2001,Can't Believe,can't believe,faith evans,faith evans,56,93,20,97,-4,spotify:track:2423gyT9B3zNqC9ZD8QfSu,2423gyT9B3zNqC9ZD8QfSu,,"[u'dance pop', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'quiet storm', u'r&b', u'rap', u'urban contemporary']",[u'urban contemporary'],r&b,Faithfully,spotify:album:0pP9NBXbbRH2ZJb7fazkZy,18,album,2001
9/15/01,2001,I'm Already There,i'm already there,lonestar,lonestar,24,41,20,48,-7,spotify:track:34Vn9nKfztyLco9lJazy4j,34Vn9nKfztyLco9lJazy4j,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,I'm Already There,spotify:album:4aC1f4gcfN1lGRG1W9OuMJ,12,album,3/27/01
9/15/01,2001,Mad Season,mad season,matchbox twenty,matchbox twenty,48,94,20,99,-5,spotify:track:2f5N826udWfjT9iomeaBJt,2f5N826udWfjT9iomeaBJt,,"[u'neo mellow', u'pop rock', u'post-grunge']",[u'post-grunge'],rock,Mad Season,spotify:album:2HqQR5SkxWX7uUWaxlLksn,13,album,5/23/00
9/15/01,2001,Wait A Minute,wait a minute,ray j,ray j,30,87,17,95,-8,spotify:track:7xwFOVYwBuLvFquLyfooRp,7xwFOVYwBuLvFquLyfooRp,,"[u'dance pop', u'deep pop r&b', u'hip pop', u'pop rap', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,This Ain't A Game,spotify:album:4cmmca5HU2WP9yIvErhnf6,16,album,6/19/01
9/15/01,2001,While You Loved Me,while you loved me,rascal flatts,rascal flatts,60,85,12,98,-13,spotify:track:2rsjgtDbLeSYttYBPL5L1m,2rsjgtDbLeSYttYBPL5L1m,,"[u'contemporary country', u'country', u'country road', u'pop rock']",[u'pop rock'],country,Rascal Flatts,spotify:album:6RhvNGfuqrGZBNs5AChVO4,11,album,1/1/00
9/8/01,2001,Bia' Bia',bia' bia',lil jon,lil jon,94,94,3,100,-6,spotify:track:05iNNBOYgTXTorF8sbsqzZ,05iNNBOYgTXTorF8sbsqzZ,,"[u'crunk', u'dirty south rap', u'pop rap', u'southern hip hop']",[u'southern hip hop'],rap,We Still Crunk!,spotify:album:3t1KcEIjoOo2W5oA1wAh1N,17,album,8/15/00
9/8/01,2001,Ghetto Girls,ghetto girls,lil bow wow,lil bow wow,91,100,4,98,2,spotify:track:0pm08BZksjfIZmXcPckvEc,0pm08BZksjfIZmXcPckvEc,,"[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",[u'urban contemporary'],r&b,Beware Of Dog,spotify:album:5KATmrEcK3H89geDdPBzLO,11,album,9/26/00
9/8/01,2001,Pop,pop,'n sync,'n sync,19,90,15,99,-9,spotify:track:0Jc8qF1mUPo1A96HE9QxZz,0Jc8qF1mUPo1A96HE9QxZz,,"[u'boy band', u'dance pop', u'europop', u'pop']",[u'pop'],pop,Celebrity,spotify:album:7zBue2Vuzg4Z3ncRXaIkJg,13,album,7/24/01
9/8/01,2001,Ride Wit Me,ride wit me,nelly,nelly,3,40,29,39,1,spotify:track:06iMqWThw4w8fTFyccvOwr,06iMqWThw4w8fTFyccvOwr,,"[u'dance pop', u'hip hop', u'pop', u'pop rap', u'r&b', u'rap', u'southern hip hop', u'urban contemporary']",[u'urban contemporary'],r&b,Country Grammar,spotify:album:2HWBPvQoaMFBF6krXyzpOv,17,album,1/1/00
9/1/01,2001,Angel,angel,lionel richie,lionel richie,70,98,18,97,1,spotify:track:55oovDrYcI8EzQxg7mHVrD,55oovDrYcI8EzQxg7mHVrD,,"[u'adult standards', u'disco', u'mellow gold', u'motown', u'quiet storm', u'soft rock']",[u'soft rock'],rock,The Definitive Collection,spotify:album:1W1b52vaEcE3wfWk4WQH6q,20,album,2003
9/1/01,2001,"Baby, Come Over (This Is Our Night)","baby, come over",samantha mumba,samantha mumba,49,100,17,99,1,spotify:track:4PRB8Cs2ONx4VcVv0rFSwj,4PRB8Cs2ONx4VcVv0rFSwj,,"[u'bubblegum dance', u'dance pop', u'europop']",[u'europop'],pop,The Collection,spotify:album:6Tc50kI9Vo4F0AQiSMqGhH,18,album,1/1/06
9/1/01,2001,Don't Mess With The Radio,don't mess with the radio,nivea,nivea,90,90,3,96,-6,spotify:track:6Jvx6HCj3wxWWIs90YqWXj,6Jvx6HCj3wxWWIs90YqWXj,,"[u'deep pop r&b', u'hip pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Nivea,spotify:album:6tXzTKfHd9fR1OPsvstxVt,14,album,12/10/02
9/1/01,2001,Get Ur Freak On,get ur freak on,missy misdemeanor elliott,missy  elliott,7,35,24,47,-12,spotify:track:6zsk6uF3MxfIeHPlubKBvR,6zsk6uF3MxfIeHPlubKBvR,,"[u'dance pop', u'hip hop', u'hip pop', u'pop', u'pop rap', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Miss E...So Addictive,spotify:album:20t54K6C80QQH7vbcpfJcP,18,album,5/14/01
9/1/01,2001,I Could Not Ask For More,i could not ask for more,sara evans,sara evans,35,83,20,82,1,spotify:track:3TcoHf7nvC8RaDVdfIFjFR,3TcoHf7nvC8RaDVdfIFjFR,,"[u'contemporary country', u'country', u'country dawn', u'country gospel', u'country road']",[u'country road'],country,Born To Fly,spotify:album:15s0UqAh203Hztsmta1CSn,11,album,10/9/00
9/1/01,2001,Why They Call It Falling,why they call it falling,lee ann womack,lee ann womack,78,87,7,91,-4,spotify:track:5W87INxS3vXDa0y5cbvJGJ,5W87INxS3vXDa0y5cbvJGJ,,"[u'contemporary country', u'country', u'country dawn', u'country gospel', u'country road']",[u'country road'],country,Greatest Hits,spotify:album:3Tdb9TrHS3ne1SjFqBYA5V,14,compilation,1/1/04
8/25/01,2001,Lady Marmalade,lady marmalade,"christina aguilera, lil' kim, mya",christina aguilera,1,51,20,58,-7,spotify:track:7GQqj9jRtDkMp8zByehXQI,7GQqj9jRtDkMp8zByehXQI,,"[u'dance pop', u'pop', u'post-teen pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Moulin Rouge,spotify:album:1Kg7AyuyIMTfD6geg9VghI,15,compilation,1/1/01
8/25/01,2001,She Couldn't Change Me,she couldn't change me,montgomery gentry,montgomery gentry,37,49,21,49,0,spotify:track:3zjLEJ6EPYJHZRtWGMhMSJ,3zjLEJ6EPYJHZRtWGMhMSJ,,"[u'contemporary country', u'country', u'country road', u'modern country rock', u'redneck']",[u'redneck'],country,Carrying On,spotify:album:4UBOcfplkXi6ZEJiVn11Dq,12,album,2001
8/25/01,2001,Superwoman Pt. II,superwoman pt. ii,lil' mo,lil' mo,11,42,22,50,-8,spotify:track:6KBYefIoo7KydImq1uUQlL,6KBYefIoo7KydImq1uUQlL,,"[u'hip pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,unknown,unknown,unknown,unknown,unknown
8/25/01,2001,Two People Fell In Love,two people fell in love,brad paisley,brad paisley,51,87,18,97,-10,spotify:track:154grZhOoDf2FDTnS2BpK6,154grZhOoDf2FDTnS2BpK6,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Part II,spotify:album:6em0G4V4kU9mRweKkCefgR,13,album,2001
8/18/01,2001,Fiesta,fiesta,r. kelly,r kelly,6,43,21,50,-7,spotify:track:77S8pBH3ilaDIPmTJkRNQn,77S8pBH3ilaDIPmTJkRNQn,,[],[],unknown,The R. In R&B Collection: Volume 1,spotify:album:5uOxZXXDo9oQ8QBn4SYZR8,18,compilation,2003
8/18/01,2001,La Bomba,la bomba,azul azul,azul azul,70,96,20,94,2,spotify:track:0Tl84qfow6Dv0PM60zoBhb,0Tl84qfow6Dv0PM60zoBhb,,"[u'deep norteno', u'duranguense', u'norteno']",[u'norteno'],unknown,El Sapo,spotify:album:4ym0QOQmTKoioL4QwlN2wB,15,album,2000
8/18/01,2001,Miss California,miss california,dante thomas,dante thomas,85,88,6,97,-9,spotify:track:3lXMB3YNDhclYbLjqBwC6G,3lXMB3YNDhclYbLjqBwC6G,,[],[],unknown,Miss California (In the Style of Dante Thomas - Pras) [Karaoke Version],spotify:album:5VMuBigPdmZouvYwxvaJHE,2,single,6/12/13
8/18/01,2001,My Baby,my baby,lil' romeo,lil' romeo,3,85,14,99,-14,spotify:track:0s9A4pUBLw68E76vY8LU9K,0s9A4pUBLw68E76vY8LU9K,,[],[],unknown,Lil' Romeo,spotify:album:5nGDOHOqBjPPFrvpySIs8A,18,album,7/3/01
8/18/01,2001,Play,play,jennifer lopez,jennifer lopez,18,86,20,89,-3,spotify:track:7fFCnttacpotkyhTOxKv14,7fFCnttacpotkyhTOxKv14,,"[u'dance pop', u'pop', u'pop rap', u'post-teen pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,J.Lo,spotify:album:76QqoE30i9HVwxtxYMkWXT,16,album,7/24/01
8/18/01,2001,Right Where I Need To Be,right where i need to be,gary allan,gary allan,42,90,20,93,-3,spotify:track:7fkGuyDiJoqHbMiPqjqNKx,7fkGuyDiJoqHbMiPqjqNKx,,"[u'contemporary country', u'country', u'country road', u'modern country rock']",[u'modern country rock'],country,Smoke Rings In The Dark,spotify:album:71v10GJ1IFQI8KWoiysZ2K,12,album,1/1/99
8/18/01,2001,There She Goes,there she goes,babyface,babyface,31,87,15,98,-11,spotify:track:7dO7S7cAUqTUiVRqQ2v9zh,7dO7S7cAUqTUiVRqQ2v9zh,,"[u'dance pop', u'neo soul', u'new jack swing', u'quiet storm', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,Face 2 Face,spotify:album:31EfLOgVsfPS4oZGBVlLRB,14,album,9/11/01
8/18/01,2001,When Somebody Loves You,when somebody loves you,alan jackson,alan jackson,52,95,17,96,-1,spotify:track:4XVLJ62eA8szyqGS7vmVsB,4XVLJ62eA8szyqGS7vmVsB,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Genuine: The Alan Jackson Story,spotify:album:4RK2yIqktoJjhkRepGHUif,59,compilation,8/5/16
8/11/01,2001,All For You,all for you,janet,janet,1,43,22,49,-6,spotify:track:0UdqZQEbRWTkNXlh5kl2L8,0UdqZQEbRWTkNXlh5kl2L8,,"[u'dance pop', u'hip pop', u'neo soul', u'new jack swing', u'pop', u'r&b', u'urban contemporary']",[u'urban contemporary'],r&b,All For You,spotify:album:6yJxXjxLIx0EHWAs6Wasyq,20,album,4/24/01
8/11/01,2001,Grown Men Don't Cry,grown men don't cry,tim mcgraw,tim mcgraw,25,79,20,77,2,spotify:track:4RtDZMumlKxsN7IL3AJPUx,4RtDZMumlKxsN7IL3AJPUx,,"[u'contemporary country', u'country', u'country road']",[u'country road'],country,Set This Circus Down,spotify:album:1gia1KbXO82zqBEvaYQ6qq,14,album,4/24/01
8/11/01,2001,I Like Them Girls,i like them girls,tyrese,tyrese,48,91,19,97,-6,spotify:track:3NJQ1KdbMLE1CEEVNjs9IO,3NJQ1KdbMLE1CEEVNjs9IO,,"[u'dance pop', u'dirty south rap', u'hip hop', u'hip pop', u'neo soul', u'new jack swing', u'pop rap', u'quiet storm', u'r&b', u'southern hip hop', u'urban contemporary']",[u'urban contemporary'],r&b,2000 Watts,spotify:album:530wst7qkLIEeDYkOJXWzZ,15,album,10/29/01
